2017-07-31 14:19:14,847 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073741831_1007, duration: 35319978
2017-07-31 14:19:23,433 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742070_1246, duration: 28014653
2017-07-31 14:19:23,472 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742071_1247, duration: 32544601
2017-07-31 14:19:23,509 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742072_1248, duration: 31168601
2017-07-31 14:19:23,540 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742073_1249, duration: 26142144
2017-07-31 14:19:23,578 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742074_1250, duration: 32996623
2017-07-31 14:19:23,609 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742075_1251, duration: 28739871
2017-07-31 14:19:23,644 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742076_1252, duration: 31711666
2017-07-31 14:19:23,676 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742077_1253, duration: 26652550
2017-07-31 14:19:23,706 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742078_1254, duration: 25570607
2017-07-31 14:19:23,744 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742079_1255, duration: 33442111
2017-07-31 14:19:23,787 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742080_1256, duration: 37934065
2017-07-31 14:19:23,821 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742081_1257, duration: 26610299
2017-07-31 14:19:23,854 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742082_1258, duration: 28376627
2017-07-31 14:19:23,891 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742083_1259, duration: 32753748
2017-07-31 14:19:23,927 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742084_1260, duration: 30928827
2017-07-31 14:19:23,959 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742085_1261, duration: 27368501
2017-07-31 14:19:23,991 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742086_1262, duration: 27048732
2017-07-31 14:19:24,028 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742087_1263, duration: 32614531
2017-07-31 14:19:24,062 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742088_1264, duration: 29063528
2017-07-31 14:19:24,091 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742089_1265, duration: 25222663
2017-07-31 14:19:24,122 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742090_1266, duration: 25919352
2017-07-31 14:19:24,162 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742091_1267, duration: 33444941
2017-07-31 14:19:24,206 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742092_1268, duration: 38733198
2017-07-31 14:19:24,238 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742093_1269, duration: 27316870
2017-07-31 14:19:24,269 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742094_1270, duration: 25774294
2017-07-31 14:19:24,305 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742095_1271, duration: 31284627
2017-07-31 14:19:24,345 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742096_1272, duration: 35664298
2017-07-31 14:19:24,377 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742097_1273, duration: 27427499
2017-07-31 14:19:24,411 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742098_1274, duration: 28243436
2017-07-31 14:19:24,450 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742099_1275, duration: 34363047
2017-07-31 14:19:24,489 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742100_1276, duration: 34086212
2017-07-31 14:19:24,523 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742101_1277, duration: 27924500
2017-07-31 14:19:24,558 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742102_1278, duration: 30225074
2017-07-31 14:19:24,596 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742103_1279, duration: 32635898
2017-07-31 14:19:24,639 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742104_1280, duration: 37859827
2017-07-31 14:19:24,671 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742105_1281, duration: 27197924
2017-07-31 14:19:24,704 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742106_1282, duration: 28227225
2017-07-31 14:19:24,742 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742107_1283, duration: 33847818
2017-07-31 14:19:24,782 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742108_1284, duration: 34865798
2017-07-31 14:19:24,814 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742109_1285, duration: 27002727
2017-07-31 14:19:24,849 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742110_1286, duration: 30450763
2017-07-31 14:19:24,888 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742111_1287, duration: 32502249
2017-07-31 14:19:24,927 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742112_1288, duration: 34099852
2017-07-31 14:19:24,958 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742113_1289, duration: 25755280
2017-07-31 14:19:24,992 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742114_1290, duration: 29298637
2017-07-31 14:19:25,029 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742115_1291, duration: 33075777
2017-07-31 14:19:25,068 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742116_1292, duration: 33812968
2017-07-31 14:19:25,100 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742117_1293, duration: 26366881
2017-07-31 14:19:25,130 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742118_1294, duration: 25271893
2017-07-31 14:19:25,162 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742119_1295, duration: 29408298
2017-07-31 14:19:25,202 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742120_1296, duration: 35114571
2017-07-31 14:19:25,238 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742121_1297, duration: 29059745
2017-07-31 14:19:25,272 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742122_1298, duration: 28499503
2017-07-31 14:19:25,310 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742123_1299, duration: 33766163
2017-07-31 14:19:25,350 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742124_1300, duration: 34744108
2017-07-31 14:19:25,382 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742125_1301, duration: 27939503
2017-07-31 14:19:25,417 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742126_1302, duration: 30218786
2017-07-31 14:19:25,453 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742127_1303, duration: 31805522
2017-07-31 14:19:25,494 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742128_1304, duration: 36088392
2017-07-31 14:19:25,528 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742129_1305, duration: 28544189
2017-07-31 14:19:25,562 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742130_1306, duration: 29047071
2017-07-31 14:19:25,603 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742131_1307, duration: 33877417
2017-07-31 14:19:25,644 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:43322, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501479926226_0002_m_000000_0_1930725409_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073742132_1308, duration: 36168123
