2017-07-27 15:06:41,093 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741889_1065, duration(ns): 307127067
2017-07-27 15:06:59,311 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741952_1128, duration(ns): 276142638
2017-07-27 15:06:59,600 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741953_1129, duration(ns): 284373338
2017-07-27 15:06:59,889 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741954_1130, duration(ns): 285850072
2017-07-27 15:07:00,177 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741955_1131, duration(ns): 282377526
2017-07-27 15:07:00,459 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741956_1132, duration(ns): 277072910
2017-07-27 15:07:00,756 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741957_1133, duration(ns): 292959653
2017-07-27 15:07:01,035 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741958_1134, duration(ns): 274081725
2017-07-27 15:07:01,336 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741959_1135, duration(ns): 280332495
2017-07-27 15:07:01,618 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741960_1136, duration(ns): 276672693
2017-07-27 15:07:01,897 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741961_1137, duration(ns): 274709534
2017-07-27 15:07:02,184 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741962_1138, duration(ns): 282203516
2017-07-27 15:07:02,470 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741963_1139, duration(ns): 280173979
2017-07-27 15:07:02,765 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741964_1140, duration(ns): 290804904
2017-07-27 15:07:03,080 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741965_1141, duration(ns): 309596799
2017-07-27 15:07:03,399 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741966_1142, duration(ns): 313541785
2017-07-27 15:07:03,688 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741967_1143, duration(ns): 283921634
2017-07-27 15:07:03,979 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741968_1144, duration(ns): 285684166
2017-07-27 15:07:04,287 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741969_1145, duration(ns): 297881917
2017-07-27 15:07:04,570 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741970_1146, duration(ns): 278814453
2017-07-27 15:07:04,861 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741971_1147, duration(ns): 286230792
2017-07-27 15:07:05,153 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741972_1148, duration(ns): 287144865
2017-07-27 15:07:05,441 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741973_1149, duration(ns): 283002852
2017-07-27 15:07:05,720 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741974_1150, duration(ns): 273698008
2017-07-27 15:07:06,004 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741975_1151, duration(ns): 277944378
2017-07-27 15:07:06,280 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741976_1152, duration(ns): 271688726
2017-07-27 15:07:06,558 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741977_1153, duration(ns): 274035602
2017-07-27 15:07:06,839 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741978_1154, duration(ns): 275777654
2017-07-27 15:07:07,124 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741979_1155, duration(ns): 275811029
2017-07-27 15:07:07,401 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741980_1156, duration(ns): 272515545
2017-07-27 15:07:07,716 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741981_1157, duration(ns): 310067811
2017-07-27 15:07:08,022 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741982_1158, duration(ns): 300235804
2017-07-27 15:07:08,309 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741983_1159, duration(ns): 280996041
2017-07-27 15:07:08,589 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741984_1160, duration(ns): 275159136
2017-07-27 15:07:08,878 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741985_1161, duration(ns): 283663859
2017-07-27 15:07:09,160 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741986_1162, duration(ns): 277817081
2017-07-27 15:07:09,447 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741987_1163, duration(ns): 282307028
2017-07-27 15:07:09,734 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741988_1164, duration(ns): 282059894
2017-07-27 15:07:10,027 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741989_1165, duration(ns): 283365589
2017-07-27 15:07:10,315 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741990_1166, duration(ns): 283629832
2017-07-27 15:07:10,600 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741991_1167, duration(ns): 280187899
2017-07-27 15:07:10,885 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741992_1168, duration(ns): 281458984
2017-07-27 15:07:11,168 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741993_1169, duration(ns): 278278362
2017-07-27 15:07:11,448 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741994_1170, duration(ns): 274926227
2017-07-27 15:07:11,735 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741995_1171, duration(ns): 281915118
2017-07-27 15:07:12,019 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741996_1172, duration(ns): 279568305
2017-07-27 15:07:12,321 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741997_1173, duration(ns): 297466274
2017-07-27 15:07:12,605 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741998_1174, duration(ns): 279027809
2017-07-27 15:07:12,894 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073741999_1175, duration(ns): 278658054
2017-07-27 15:07:13,175 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742000_1176, duration(ns): 276767060
2017-07-27 15:07:13,459 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742001_1177, duration(ns): 278845461
2017-07-27 15:07:13,787 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742002_1178, duration(ns): 323022966
2017-07-27 15:07:14,120 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742003_1179, duration(ns): 326312927
2017-07-27 15:07:14,433 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742004_1180, duration(ns): 307176673
2017-07-27 15:07:14,717 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742005_1181, duration(ns): 279059982
2017-07-27 15:07:14,997 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742006_1182, duration(ns): 274256069
2017-07-27 15:07:15,292 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742007_1183, duration(ns): 289675141
2017-07-27 15:07:15,569 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742008_1184, duration(ns): 272181607
2017-07-27 15:07:15,858 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742009_1185, duration(ns): 280893579
2017-07-27 15:07:16,135 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742010_1186, duration(ns): 272249423
2017-07-27 15:07:16,417 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742011_1187, duration(ns): 275997521
2017-07-27 15:07:16,694 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742012_1188, duration(ns): 272351115
2017-07-27 15:07:16,979 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742013_1189, duration(ns): 279633717
2017-07-27 15:07:17,252 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47024, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_-1943227127_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742014_1190, duration(ns): 267674673
